,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
0,77,2020-01-22,,20200514,113,0.0,,
0,77,2020-01-23,,20200514,112,0.0,,
0,77,2020-01-24,0,20200514,111,0.0,,
0,77,2020-01-25,0,20200514,110,0.0,,
0,77,2020-01-26,0,20200514,109,0.0,,
0,77,2020-01-27,0,20200514,108,0.0,,
0,77,2020-01-28,0,20200514,107,0.0,,
0,77,2020-01-29,0,20200514,106,0.0,,
0,77,2020-01-30,0,20200514,105,0.0,,
0,77,2020-01-31,0,20200514,104,0.0,,
0,77,2020-02-01,0,20200514,103,0.0,,
0,77,2020-02-02,0,20200514,102,0.0,,
0,77,2020-02-03,0,20200514,101,0.0,,
0,77,2020-02-04,0,20200514,100,0.0,,
0,77,2020-02-05,0,20200514,99,0.0,,
0,77,2020-02-06,0,20200514,98,0.0,,
0,77,2020-02-07,0,20200514,97,0.0,,
0,77,2020-02-08,0,20200514,96,0.0,,
0,77,2020-02-09,0,20200514,95,0.0,,
0,77,2020-02-10,0,20200514,94,0.0,,
0,77,2020-02-11,0,20200514,93,0.0,,
0,77,2020-02-12,0,20200514,92,0.0,,
0,77,2020-02-13,0,20200514,91,0.0,,
0,77,2020-02-14,0,20200514,90,0.0,,
0,77,2020-02-15,0,20200514,89,0.0,,
0,77,2020-02-16,0,20200514,88,0.0,,
0,77,2020-02-17,0,20200514,87,0.0,,
0,77,2020-02-18,0,20200514,86,0.0,,
0,77,2020-02-19,0,20200514,85,0.0,,
0,77,2020-02-20,,20200805,167,0.0,,
0,77,2020-02-21,,20200805,166,1.0,,
0,77,2020-02-22,,20200805,165,0.0,,
0,77,2020-02-23,,20200805,164,0.0,,
0,77,2020-02-24,,20200805,163,0.0,,
0,77,2020-02-25,,20200805,162,0.0,,
0,77,2020-02-26,,20200805,161,0.0,,
0,77,2020-02-27,,20200805,160,1.0,,
0,77,2020-02-28,,20200805,159,0.0,,
0,77,2020-02-29,,20200805,158,0.0,,
0,77,2020-03-01,,20200805,157,0.0,,
0,77,2020-03-02,,20200805,156,0.97713421786617,,
0,77,2020-03-03,,20200805,155,0.0,,
0,77,2020-03-04,,20200805,154,0.97713421786617,,
0,77,2020-03-05,,20200805,153,0.0,,
0,77,2020-03-06,,20200805,152,3.9314026535985,,
0,77,2020-03-07,,20200805,151,0.0,,
0,77,2020-03-08,,20200805,150,0.0,,
0,77,2020-03-09,,20200805,149,1.9542684357323,,
0,77,2020-03-10,,20200805,148,8.2170554335895,,
0,77,2020-03-11,,20200805,147,1.4103295480186,,
0,77,2020-03-12,,20200805,146,6.0,,
0,77,2020-03-13,,20200805,145,-2.3013336480611,,
0,77,2020-03-14,,20200805,144,16.183430255813,,
0,77,2020-03-15,,20200805,143,-1.9542684357323,,
0,77,2020-03-16,,20200805,142,4.8791796917086,,
0,77,2020-03-17,,20200805,141,9.6300690055374,,
0,77,2020-03-18,,20200805,140,4.1069024837687,,
0,77,2020-03-19,,20200805,139,6.3780414033224,,
0,77,2020-03-20,,20200805,138,9.3698694648423,,
0,77,2020-03-21,,20200805,137,2.7560828066449,,
0,77,2020-03-22,,20200805,136,4.9658676473787,,
0,77,2020-03-23,,20200805,135,40.181281039598,,
0,77,2020-03-24,,20200805,134,13.625197442324,,
0,77,2020-03-25,,20200805,133,38.232452449867,,
0,77,2020-03-26,,20200805,132,9.3569343176008,,
0,77,2020-03-27,,20200805,131,62.392194896025,,
0,77,2020-03-28,,20200805,130,22.530302141319,,
0,77,2020-03-29,,20200805,129,17.245886636544,,
0,77,2020-03-30,,20200805,128,66.278128857561,,
0,77,2020-03-31,,20200805,127,25.697555559473,,
0,77,2020-04-01,,20200805,126,32.917009128765,,
0,77,2020-04-02,,20200805,125,113.9102868446,,
0,77,2020-04-03,,20200805,124,93.635594897364,,
0,77,2020-04-04,,20200805,123,13.331140016911,,
0,77,2020-04-05,,20200805,122,55.618888113842,,
0,77,2020-04-06,,20200805,121,30.629770595235,,
0,77,2020-04-07,,20200805,120,78.538191086058,,
0,77,2020-04-08,,20200805,119,86.994699816283,,
0,77,2020-04-09,,20200805,118,17.785492107107,,
0,77,2020-04-10,,20200805,117,107.19264692197,,
0,77,2020-04-11,,20200805,116,7.1814826720711,,
0,77,2020-04-12,,20200805,115,69.111258427834,,
0,77,2020-04-13,,20200805,114,43.333775283501,,
0,77,2020-04-14,,20200805,113,77.728091447424,,
0,77,2020-04-15,,20200805,112,45.155745597308,,
0,77,2020-04-16,,20200805,111,44.141077568964,,
0,77,2020-04-17,,20200805,110,29.894955978343,,
0,77,2020-04-18,,20200805,109,26.278820367668,,
0,77,2020-04-19,,20200805,108,25.96854024312,,
0,77,2020-04-20,,20200805,107,18.366192194701,,
0,77,2020-04-21,,20200805,106,26.228429589108,,
0,77,2020-04-22,,20200805,105,24.639383224432,,
0,77,2020-04-23,,20200805,104,45.590290249298,,
0,77,2020-04-24,,20200805,103,45.316505219503,,
0,77,2020-04-25,,20200805,102,1.3774855757908,,
0,77,2020-04-26,,20200805,101,25.953712608201,,
0,77,2020-04-27,,20200805,100,11.970489253452,,
0,77,2020-04-28,,20200805,99,2.3028783446487,,
0,77,2020-04-29,,20200805,98,21.345418073115,,
0,77,2020-04-30,,20200805,97,13.967327583749,,
0,77,2020-05-01,,20200805,96,28.000874991775,,
0,77,2020-05-02,,20200805,95,26.289596928834,,
0,77,2020-05-03,,20200805,94,13.260138011075,,
0,77,2020-05-04,,20200805,93,13.574571775154,,
0,77,2020-05-05,,20200805,92,16.430098123441,,
0,77,2020-05-06,,20200805,91,13.395565808723,,
0,77,2020-05-07,,20200805,90,13.206296037947,,
0,77,2020-05-08,,20200805,89,10.479178882344,,
0,77,2020-05-09,,20200805,88,10.708026927943,,
0,77,2020-05-10,,20200805,87,4.8592308256186,,
0,77,2020-05-11,,20200805,86,16.245834584079,,
0,77,2020-05-12,,20200805,85,18.6096791714,,
0,77,2020-05-13,,20200805,84,5.1341242099673,,
0,77,2020-05-14,,20200805,83,26.249964352976,,
0,77,2020-05-15,,20200805,82,22.835825239305,,
0,77,2020-05-16,,20200805,81,13.648202999291,,
0,77,2020-05-17,,20200805,80,20.371396438908,,
0,77,2020-05-18,,20200805,79,16.364538347299,,
0,77,2020-05-19,,20200805,78,12.762669770446,,
0,77,2020-05-20,,20200805,77,6.6058704438474,,
0,77,2020-05-21,,20200805,76,13.208996724756,,
0,77,2020-05-22,,20200805,75,19.455602922451,,
0,77,2020-05-23,,20200805,74,29.380969339406,,
0,77,2020-05-24,,20200805,73,3.1402133468498,,
0,77,2020-05-25,,20200805,72,18.077181356503,,
0,77,2020-05-26,,20200805,71,19.87721523159,,
0,77,2020-05-27,,20200805,70,22.18861250818,,
0,77,2020-05-28,,20200805,69,52.607466000249,,
0,77,2020-05-29,,20200805,68,30.198523338959,,
0,77,2020-05-30,,20200805,67,53.311076127087,,
0,77,2020-05-31,,20200805,66,14.094481782582,,
0,77,2020-06-01,,20200805,65,36.605848612584,,
0,77,2020-06-02,,20200805,64,34.978528083692,,
0,77,2020-06-03,,20200805,63,54.591224778985,,
0,77,2020-06-04,,20200805,62,47.777312495005,,
0,77,2020-06-05,,20200805,61,46.108023141434,,
0,77,2020-06-06,,20200805,60,51.186011363526,,
0,77,2020-06-07,,20200805,59,46.212801408417,,
0,77,2020-06-08,,20200805,58,51.979565883259,,
0,77,2020-06-09,,20200805,57,57.027861554287,,
0,77,2020-06-10,,20200805,56,40.327514670162,,
0,77,2020-06-11,,20200805,55,70.271010042453,,
0,77,2020-06-12,,20200805,54,59.726166458633,,
0,77,2020-06-13,,20200805,53,67.041750215682,,
0,77,2020-06-14,,20200805,52,67.911328166412,,
0,77,2020-06-15,,20200805,51,82.069671671649,,
0,77,2020-06-16,,20200805,50,71.934079932848,,
0,77,2020-06-17,,20200805,49,108.15628582143,,
0,77,2020-06-18,,20200805,48,151.60926128547,,
0,77,2020-06-19,,20200805,47,75.678417612433,,
0,77,2020-06-20,,20200805,46,196.38991455079,,
0,77,2020-06-21,,20200805,45,112.07765330854,,
0,77,2020-06-22,,20200805,44,198.59904739978,,
0,77,2020-06-23,,20200805,43,166.78191646352,,
0,77,2020-06-24,,20200805,42,151.37282376619,,
0,77,2020-06-25,,20200805,41,167.29090316804,,
0,77,2020-06-26,,20200805,40,238.2145196476,,
0,77,2020-06-27,,20200805,39,54.57137249539,,
0,77,2020-06-28,,20200805,38,159.80424839099,,
0,77,2020-06-29,,20200805,37,360.86904735051,,
0,77,2020-06-30,,20200805,36,340.87993122798,,
0,77,2020-07-01,,20200805,35,373.68488653183,,
0,77,2020-07-02,,20200805,34,317.91016812316,,
0,77,2020-07-03,,20200805,33,53.446723966635,,
0,77,2020-07-04,,20200805,32,585.98035176426,,
0,77,2020-07-05,,20200805,31,352.99692424016,,
0,77,2020-07-06,,20200805,30,56.984642738531,,
0,77,2020-07-07,,20200805,29,680.39189289944,,
0,77,2020-07-08,,20200805,28,408.61926609081,,
0,77,2020-07-09,,20200805,27,301.80715018484,,
0,77,2020-07-10,,20200805,26,337.70576555123,,
0,77,2020-07-11,,20200805,25,285.73026317909,,
0,77,2020-07-12,,20200805,24,244.5378652496,,
0,77,2020-07-13,,20200805,23,416.40085970981,,
0,77,2020-07-14,,20200805,22,527.39975187371,,
0,77,2020-07-15,,20200805,21,333.58742760992,,
0,77,2020-07-16,,20200805,20,416.16632073829,,
0,77,2020-07-17,,20200805,19,292.81819763792,,
0,77,2020-07-18,,20200805,18,225.97103980398,,
0,77,2020-07-19,,20200805,17,421.49078756138,,
0,77,2020-07-20,,20200805,16,719.66187739073,,
0,77,2020-07-21,,20200805,15,543.73144900906,,
0,77,2020-07-22,,20200805,14,498.94400190311,,
0,77,2020-07-23,,20200805,13,475.88572869234,,
0,77,2020-07-24,,20200805,12,499.37102252043,,
0,77,2020-07-25,,20200805,11,104.24423783609,,
0,77,2020-07-26,,20200805,10,444.68040362054,,
0,77,2020-07-27,,20200805,9,331.58169472792,,
0,77,2020-07-28,,20200805,8,649.69480403547,,
0,77,2020-07-29,,20200805,7,380.87111664958,,
0,77,2020-07-30,,20200805,6,278.45131511561,,
0,77,2020-07-31,,20200805,5,344.28010554932,,
0,77,2020-08-01,,20200805,4,64.901373459748,,
0,77,2020-08-02,,20200805,3,327.0634028708,,
0,77,2020-08-03,,20200805,2,169.72513205662,,
